,test_idx,day_idx,bf_01,significant_and_stop_bf,hdi_width,stop_bp,mean_delta,lower_ci,upper_ci,significant_ci
0,0,0,27.7412327957,False,0.143077984364,False,-0.023333481697999998,-0.0925565342688,0.050521450095199996,False
1,0,1,24.320256578899997,False,0.10232718082699999,False,-0.029531578215,-0.0789847248157,0.0233424560114,False
2,0,2,16.2531570195,False,0.0843827101888,False,-0.0359172710176,-0.0780319049485,0.006350805240250001,False
3,0,3,7.70084574704,False,0.0791038179087,True,-0.042019656735500004,-0.0818193887556,-0.00271557084691,True
4,0,4,4.86843898546,False,0.07249571476939999,True,-0.0434658677465,-0.0798565694645,-0.007360854695189999,True
5,0,5,11.651482191500001,False,0.07219149483519999,True,-0.0356447292663,-0.07040862355380001,0.00178287128138,False
6,0,6,2.5993599653,False,0.0672405657174,True,-0.045315816369699995,-0.0787852669916,-0.0115447012742,True
7,0,7,1.5612477194999999,False,0.0667856336886,True,-0.047410087648,-0.0801546769499,-0.0133690432613,True
8,0,8,1.30260042933,False,0.0618817117293,True,-0.047489540626,-0.0800116063143,-0.018129894585,True
9,0,9,4.01227822882,False,0.0620454757917,True,-0.0405038796448,-0.0725620103306,-0.010516534539,True
10,0,10,2.89106543173,False,0.060436682274500005,True,-0.0420861703347,-0.07205843385289999,-0.0116217515784,True
11,0,11,0.38054585814400005,False,0.05809448843809999,True,-0.0470327150689,-0.0752498546818,-0.0171553662437,True
12,0,12,0.173908444941,True,0.0581764865587,True,-0.055130239025499995,-0.0844828410355,-0.026306354476799996,True
13,0,13,0.196822095279,True,0.058867088858599995,True,-0.0517847742253,-0.0810643590382,-0.0221972701796,True
14,0,14,0.280856365876,True,0.05790298634269999,True,-0.054488369286,-0.08270250941339999,-0.024799523070700002,True
15,0,15,0.41064199616499997,False,0.0571536449665,True,-0.049835250478600004,-0.07817065906870001,-0.0210170141022,True
16,0,16,0.445552860558,False,0.0558670280322,True,-0.0480767555834,-0.0764809928625,-0.0206139648303,True
17,0,17,0.153208322105,True,0.056409510043900005,True,-0.048762057536699994,-0.0757811443435,-0.0193716342996,True
18,0,18,0.35835500525799996,False,0.055228169656600004,True,-0.048870387061,-0.0760441357464,-0.0208159660898,True
19,0,19,0.43867671024300003,False,0.055329451122500005,True,-0.04819524380199999,-0.0737746345361,-0.018445183413700002,True
20,1,0,35.106869042199996,False,0.145519858532,False,0.0018904364131600002,-0.0732346314464,0.0722852270857,False
21,1,1,19.7198119899,False,0.100462598071,False,-0.034895948869099996,-0.08432671775730001,0.016135880313600002,False
22,1,2,2.4609524438599997,False,0.08631389164419999,False,-0.0560049576306,-0.100860888635,-0.014546996990600001,True
23,1,3,0.232581993246,True,0.0777436560564,True,-0.06441820415249999,-0.100664754956,-0.0229210988994,True
24,1,4,3.33798738157,False,0.0725489964948,True,-0.0474515555459,-0.0845362202015,-0.0119872237067,True
25,1,5,1.0884290591299999,False,0.0664544014621,True,-0.05028938497359999,-0.08381616636769999,-0.0173617649056,True
26,1,6,1.05485157045,False,0.0649721352537,True,-0.04848401904730001,-0.08116714267269999,-0.016195007419,True
27,1,7,0.0122334236813,True,0.0635653759612,True,-0.0561966889449,-0.08751576689760002,-0.0239503909363,True
28,1,8,0.011365939705499999,True,0.0614248415895,True,-0.0702656174832,-0.10158320388900001,-0.0401583623,True
29,1,9,1.02576701262e-11,True,0.0614537973384,True,-0.0713927066774,-0.102924543263,-0.0414707459242,True
30,1,10,0.0408262944335,True,0.0605583989795,True,-0.059194385615999996,-0.0876575691622,-0.0270991701828,True
31,1,11,0.212892409897,True,0.060357733233000005,True,-0.0558718090635,-0.08589971497339999,-0.0255419817404,True
32,1,12,0.0018755821418699997,True,0.0578500343891,True,-0.0642952493646,-0.0930056014356,-0.035155567046500004,True
33,1,13,0.256626596547,True,0.0585163322223,True,-0.0586348080156,-0.08848997008580001,-0.029973637863599998,True
34,1,14,0.040936757758100004,True,0.05947039724719999,True,-0.06287277520830001,-0.0936731336706,-0.034202736423499996,True
35,1,15,2.2708014854899998e-07,True,0.0592232596967,True,-0.0603407185829,-0.091701969957,-0.0324787102603,True
36,1,16,3.6525047021699996e-10,True,0.0573244324422,True,-0.06797324506590001,-0.09742247982069999,-0.0400980473785,True
37,1,17,3.58211494878e-15,True,0.058720498400300004,True,-0.0744755442035,-0.103115050306,-0.044394551905399995,True
38,1,18,1.57979503577e-13,True,0.0605385593661,True,-0.0808420139477,-0.10963229509099999,-0.0490937357245,True
39,1,19,1.3588345985199996e-48,True,0.0564916829748,True,-0.0867857675144,-0.11426690259299999,-0.0577752196186,True
40,2,0,21.0235041516,False,0.139045181611,False,-0.0345092264402,-0.10476330784,0.0342818737707,False
41,2,1,21.8884151319,False,0.102101668831,False,-0.0313616283168,-0.08270286612689999,0.019398802703799997,False
42,2,2,52.643709434499996,False,0.085857671201,False,-0.009403786533069999,-0.0536224797279,0.0322351914731,False
43,2,3,32.5732460471,False,0.0805065844231,False,-0.0231523219313,-0.0627731714358,0.0177334129873,False
44,2,4,10.9409099338,False,0.0732927206666,True,-0.0355848483509,-0.07343915686289999,-0.00014643619637200002,True
45,2,5,16.4026458244,False,0.0717043084641,True,-0.0313119727176,-0.06778944685909999,0.00391486160502,False
46,2,6,3.4362261868300004,False,0.0692940361056,True,-0.043775122818,-0.0790240982504,-0.00973006214478,True
47,2,7,9.42956758126,False,0.06426127003280001,True,-0.0346619296603,-0.0662851203191,-0.0020238502863,True
48,2,8,3.4141183237700004,False,0.061907372714800006,True,-0.039115238480500004,-0.0706246161948,-0.00871724347999,True
49,2,9,0.46620980121399996,False,0.0625988942678,True,-0.0526580871045,-0.0829289977611,-0.0203301034932,True
50,2,10,1.60462160713,False,0.0609811533755,True,-0.0461264264526,-0.0772025338877,-0.0162213805122,True
51,2,11,1.01794571601,False,0.0575289114394,True,-0.0465384835708,-0.0746157349504,-0.017086823511,True
52,2,12,0.08138437649960001,True,0.059148673355,True,-0.0551305846969,-0.0840595132787,-0.0249108399236,True
53,2,13,0.618667799849,False,0.059434320080699994,True,-0.051151052310800006,-0.0821552048376,-0.022720884756999998,True
54,2,14,0.41097040493799997,False,0.057100135909000004,True,-0.0465370171274,-0.0746104920657,-0.017510356156599998,True
55,2,15,0.218052255995,True,0.057927935406400004,True,-0.0529226289798,-0.0803490190968,-0.022421083690299996,True
56,2,16,0.137117696407,True,0.0548787274796,True,-0.0611448558754,-0.08899109139440001,-0.0341123639148,True
57,2,17,9.1374371416e-06,True,0.05570922548999999,True,-0.065966861615,-0.092657453995,-0.0369482285049,True
58,2,18,0.0267728481006,True,0.0540200886046,True,-0.06186941213140001,-0.0897976608595,-0.035777572254900004,True
59,2,19,0.0468514965103,True,0.056067260263,True,-0.06364569038080001,-0.09188921282189999,-0.0358219525589,True
60,3,0,16.4570399497,False,0.135446676442,False,-0.0448789168169,-0.108656558144,0.0267901182982,False
61,3,1,9.70133505741,False,0.104728639653,False,-0.0485910790771,-0.100480236241,0.00424840341215,False
62,3,2,0.59218233799,False,0.0859981701595,False,-0.0662542767072,-0.110480164267,-0.0244819941071,True
63,3,3,0.0781858651489,True,0.07656721322480001,True,-0.0708716978742,-0.111037815332,-0.0344706021071,True
64,3,4,0.132228221637,True,0.0754873099979,True,-0.06393545769140001,-0.10269137639499999,-0.027204066396699998,True
65,3,5,0.368670092605,False,0.0702040758242,True,-0.05883963231290001,-0.09405385382039999,-0.023849777996200004,True
66,3,6,0.0634389120977,True,0.0666434489468,True,-0.059255142079,-0.0920008411501,-0.025357392203299998,True
67,3,7,0.0125227971028,True,0.0664088161653,True,-0.06581770428719999,-0.0987862664622,-0.0323774502969,True
68,3,8,0.10134146880000001,True,0.0643239433275,True,-0.0636083785966,-0.0966091028226,-0.032285159495099996,True
69,3,9,0.0938853985599,True,0.06241733922619999,True,-0.06048803145309999,-0.0923397344094,-0.0299223951832,True
70,3,10,0.0005157134164709999,True,0.0608012361434,True,-0.0628998901155,-0.09402749456599999,-0.0332262584225,True
71,3,11,0.0005782827338609999,True,0.0602000804916,True,-0.0607272594167,-0.0903553261192,-0.030155245627599997,True
72,3,12,0.286593471443,True,0.059956256542699995,True,-0.054392490347,-0.0850889164858,-0.0251326599431,True
73,3,13,0.057001420910300006,True,0.05938609415030001,True,-0.060457252068,-0.0887305727617,-0.0293444786114,True
74,3,14,0.130981978489,True,0.0579788688579,True,-0.054966980598300005,-0.0825565940331,-0.024577725175200002,True
75,3,15,0.122977819588,True,0.0572409233658,True,-0.0575092349968,-0.086336986477,-0.029096063111200002,True
76,3,16,0.00362661813226,True,0.057608185016099996,True,-0.0582629791598,-0.08716549371269999,-0.029557308696499997,True
77,3,17,0.021967669246900003,True,0.056270138597599995,True,-0.057600300476900006,-0.0873149689393,-0.031044830341699997,True
78,3,18,0.008869564991870001,True,0.05721205705059999,True,-0.05370921206669999,-0.0822461197784,-0.025034062727900003,True
79,3,19,0.28926069514499997,True,0.056827910611300006,True,-0.05818491233030001,-0.0865248536475,-0.029696943036199998,True
80,4,0,27.1283758823,False,0.147901902121,False,-0.0243529543227,-0.08971136293680002,0.05819053918409999,False
81,4,1,7.3673386304,False,0.106369662993,False,-0.051773477476199994,-0.106163130851,0.00020653214153200003,False
82,4,2,7.28725031869,False,0.08764302907430001,False,-0.0461150689749,-0.0892890764559,-0.00164604738158,True
83,4,3,1.05841497119,False,0.0807129250979,False,-0.061309635374,-0.10372264358,-0.0230097184821,True
84,4,4,0.0546333728879,True,0.07501402328139999,True,-0.0692257792436,-0.10775033484799999,-0.0327363115668,True
85,4,5,0.0523164909045,True,0.068808093124,True,-0.0626199263873,-0.0977722766538,-0.0289641835298,True
86,4,6,0.334568111335,False,0.0664928419872,True,-0.0573187981977,-0.09218467677589999,-0.0256918347887,True
87,4,7,0.361447815288,False,0.0663220385715,True,-0.05250988316380001,-0.0866063830159,-0.020284344444400002,True
88,4,8,0.358547811993,False,0.0635311835302,True,-0.05557307816240001,-0.08518423339369999,-0.0216530498634,True
89,4,9,0.0910844360931,True,0.0620025435721,True,-0.0593510820055,-0.08980096490879999,-0.027798421336699998,True
90,4,10,2.85820299787e-05,True,0.0610683624532,True,-0.0639374967853,-0.09358960836439999,-0.0325212459112,True
91,4,11,0.000141911567391,True,0.058282895735099996,True,-0.0702140364761,-0.098219114856,-0.039936219121,True
92,4,12,9.22313711632e-06,True,0.0600308477587,True,-0.07702447951069999,-0.106069107585,-0.0460382598267,True
93,4,13,5.00373993085e-14,True,0.0574839923561,True,-0.0767632259748,-0.10570244236500001,-0.0482184500086,True
94,4,14,1.07405705667e-16,True,0.059596074811500005,True,-0.07484529163260001,-0.10466311252800001,-0.0450670377166,True
95,4,15,5.4078060998800003e-42,True,0.0580617227103,True,-0.08406692292089998,-0.11480365613099999,-0.05674193342040001,True
96,4,16,2.994421398209999e-59,True,0.05552547517919999,True,-0.0903196850677,-0.119538138359,-0.0640126631801,True
97,4,17,6.93375603726e-24,True,0.0577941025682,True,-0.08965916422150001,-0.117710721811,-0.05991661924319999,True
98,4,18,7.681551097039999e-34,True,0.0556650925277,True,-0.08734236126730001,-0.11546154922499999,-0.0597964566969,True
99,4,19,7.868596303149999e-56,True,0.05528061001950001,True,-0.0869503067431,-0.114104461066,-0.058823851046099995,True
100,5,0,4.69028428048,False,0.140925229558,False,-0.0742620007955,-0.144599077313,-0.00367384775481,True
101,5,1,3.6801818583899997,False,0.107214876645,False,-0.06311238846969999,-0.119745350863,-0.0125304742188,True
102,5,2,10.891393682,False,0.0891695571637,False,-0.0414141805653,-0.08766378855039998,0.00150576861331,False
103,5,3,6.0466448785399995,False,0.078799767251,True,-0.043282247513800005,-0.08460608588539999,-0.00580631863439,True
104,5,4,9.52550176921,False,0.0760028735098,True,-0.0374599054016,-0.0770724679291,-0.00106959441925,True
105,5,5,6.94952745175,False,0.06963846036289999,True,-0.039356307647,-0.0738264011392,-0.004187940776389999,True
106,5,6,14.316055878499998,False,0.0663632615287,True,-0.0317192525819,-0.06479340527750001,0.00156985625126,False
107,5,7,23.881675568200002,False,0.063172349796,True,-0.0261101140276,-0.0578927992266,0.00527955056936,False
108,5,8,31.807123117800003,False,0.060240194905,True,-0.0207377485083,-0.050270865844,0.00996932906094,False
109,5,9,55.9806653364,False,0.058658505398500004,True,-0.0133902522385,-0.0414027863835,0.017255719015,False
110,5,10,44.5146402768,False,0.061849518360599993,True,-0.016336227773200002,-0.0486167688966,0.013232749464,False
111,5,11,58.2666667943,False,0.0585912548173,True,-0.013862433481299999,-0.045295529531300005,0.013295725286000001,False
112,5,12,30.8784147679,False,0.0581977436388,True,-0.0208903538378,-0.0498388544113,0.00835888922752,False
113,5,13,15.665379916400001,False,0.0591551766792,True,-0.027610556244799998,-0.057732704182,0.00142247249717,False
114,5,14,22.0769418581,False,0.0592044499024,True,-0.023728772812700003,-0.0553410367208,0.00386341318156,False
115,5,15,23.171615848000002,False,0.0574385730238,True,-0.024933524638299998,-0.0530372872788,0.00440128574499,False
116,5,16,10.1107604183,False,0.056613628693900006,True,-0.030280693413299996,-0.059014426481,-0.00240079778711,True
117,5,17,4.81056904905,False,0.0569498878943,True,-0.036538388007199996,-0.0647225090724,-0.00777262117816,True
118,5,18,3.3213864393,False,0.058784124205999995,True,-0.040711444536,-0.06906919077769999,-0.0102850665717,True
119,5,19,0.683406419883,False,0.056367121367,True,-0.047495557266100004,-0.0762944966533,-0.0199273752862,True
120,6,0,28.9262424902,False,0.142400054557,False,-0.0202234265255,-0.09368942822910002,0.048710626328300005,False
121,6,1,23.6196497217,False,0.104640710505,False,-0.0319460522236,-0.0829773397013,0.021663370803900003,False
122,6,2,18.8289610116,False,0.0879812110762,False,-0.0336756310482,-0.07788000731639999,0.010101203759799999,False
123,6,3,16.011375408299998,False,0.08126220388389999,False,-0.0336923939102,-0.0768796547583,0.0043825491255900005,False
124,6,4,29.4271252458,False,0.0750478374671,True,-0.0246530590864,-0.063339357738,0.011708479729,False
125,6,5,5.67999733862,False,0.069935968462,True,-0.0406847608019,-0.07563571324360001,-0.00569974478154,True
126,6,6,6.62808334248,False,0.06961373467569999,True,-0.038896061588,-0.0728680895963,-0.00325435492066,True
127,6,7,6.02437076709,False,0.0645284813903,True,-0.0379261735754,-0.06907862473339998,-0.00455014334306,True
128,6,8,1.22211122002,False,0.0630100400785,True,-0.0456384606311,-0.0771528373915,-0.0141427973131,True
129,6,9,0.685012034119,False,0.0615154298703,True,-0.049197782508,-0.0810018240539,-0.019486394183599997,True
130,6,10,1.2797402642,False,0.0609998300717,True,-0.0469319569209,-0.0773743517538,-0.016374521682,True
131,6,11,0.185807811022,True,0.060864737200600004,True,-0.055474366029,-0.08761290884580002,-0.0267481716453,True
132,6,12,0.0241657202349,True,0.0597267434783,True,-0.060308381181300004,-0.08986900394950001,-0.030142260471200003,True
133,6,13,0.131605087761,True,0.057843629275,True,-0.054654341480800006,-0.0843946689726,-0.026551039697599997,True
134,6,14,3.11245974169e-05,True,0.05803068408440001,True,-0.058401913621300004,-0.087421561006,-0.029390876921599998,True
135,6,15,0.09538411929369998,True,0.0575868017585,True,-0.056455703047900006,-0.0856686510692,-0.0280818493106,True
136,6,16,7.36146711845e-06,True,0.0556037596401,True,-0.0627506705462,-0.090204093936,-0.0346003342959,True
137,6,17,0.00011128034394499998,True,0.0552213817897,True,-0.0644879030471,-0.0896804504047,-0.034459068615,True
138,6,18,1.1042533449200001e-16,True,0.057650353729,True,-0.0724118189563,-0.10045936415899999,-0.0428090104304,True
139,6,19,7.659414635e-12,True,0.0550241560489,True,-0.0684826626018,-0.0963165872685,-0.041292431219599995,True
140,7,0,2.10477389901,False,0.141811491396,False,-0.0856783352258,-0.154026599384,-0.0122151079877,True
141,7,1,1.6964005156900002,False,0.107696268999,False,-0.0704455258363,-0.124304124833,-0.016607855834200002,True
142,7,2,6.23203794391,False,0.0903016796773,False,-0.0483839070786,-0.0956457778454,-0.00534409816808,True
143,7,3,7.56157541888,False,0.0825622726423,False,-0.043760753661400004,-0.0870499566661,-0.004487684023800001,True
144,7,4,11.767252118399998,False,0.0730459328952,True,-0.034962549030400004,-0.0747478061009,-0.00170187320565,True
145,7,5,16.1825352367,False,0.07103661461180001,True,-0.0322450307359,-0.0683644303836,0.0026721842282099997,False
146,7,6,18.2323435526,False,0.0659597257467,True,-0.0300518065465,-0.062427858583699994,0.00353186716302,False
147,7,7,5.44681827835,False,0.06401877813199999,True,-0.0387667309384,-0.071835862132,-0.00781708399996,True
148,7,8,5.750774311769999,False,0.0627641237861,True,-0.0377834097211,-0.0685121127929,-0.00574798900682,True
149,7,9,5.14620868911,False,0.06168906729569999,True,-0.038728954676199995,-0.06903123683899999,-0.00734216954331,True
150,7,10,2.47377678228,False,0.060326612348800004,True,-0.0415616415268,-0.0712496854083,-0.010923073059499999,True
151,7,11,0.596656667054,False,0.0622756958158,True,-0.048627482022,-0.07912708635860001,-0.0168513905427,True
152,7,12,0.329672892677,True,0.0598145332853,True,-0.05197349860719999,-0.08054037180580001,-0.0207258385205,True
153,7,13,0.108219371358,True,0.0601780847002,True,-0.056495500121800005,-0.0881786160066,-0.0280005313064,True
154,7,14,0.106608929018,True,0.058213736018099996,True,-0.0556426143993,-0.08656428883960002,-0.0283505528216,True
155,7,15,0.142970359498,True,0.058872775862300004,True,-0.0523305741055,-0.0816986634866,-0.0228258876243,True
156,7,16,0.020474214550099998,True,0.0566236335836,True,-0.0580464803245,-0.08582849757660002,-0.029204863993000003,True
157,7,17,0.00158239415206,True,0.0553960183253,True,-0.057721967612800004,-0.08514831136260001,-0.029752293037200003,True
158,7,18,4.00923318221e-06,True,0.0585287713071,True,-0.0580791791886,-0.0849230133604,-0.026394242053299998,True
159,7,19,0.00303925752031,True,0.057402788077499996,True,-0.05797419938059999,-0.08671716605469999,-0.0293143779771,True
160,8,0,17.411046074,False,0.13915018056700001,False,-0.0411098300097,-0.109240608626,0.0299095719403,False
161,8,1,9.26855156397,False,0.10518092276900001,False,-0.049298282204599995,-0.101194667631,0.003986255138159999,False
162,8,2,5.95191054621,False,0.0885313661342,False,-0.049982380348199996,-0.0962005585435,-0.007669192409299999,True
163,8,3,6.23001521592,False,0.07924390141639999,True,-0.044305862345199995,-0.0848723751632,-0.005628473746729999,True
164,8,4,2.38127616432,False,0.07274132399330001,True,-0.0500418076499,-0.0872861508742,-0.0145448268808,True
165,8,5,13.178461300499999,False,0.0714577632593,True,-0.0339785496205,-0.0676956903648,0.0037620728945700005,False
166,8,6,13.302356269,False,0.065646189193,True,-0.0322433665677,-0.06522755946,0.0004186297329830001,False
167,8,7,5.3678040966800005,False,0.0655840064593,True,-0.0388138002821,-0.0740270194755,-0.00844301301624,True
168,8,8,1.9486634422599998,False,0.06207207529,True,-0.042416476979199993,-0.07378040160589999,-0.011708326315899999,True
169,8,9,14.681216073699998,False,0.0645195101663,True,-0.029209693495400004,-0.060976706772400004,0.00354280339394,False
170,8,10,9.08746113892,False,0.06077434149119999,True,-0.0336616678373,-0.0645257816881,-0.0037514401969600004,True
171,8,11,4.2020057306,False,0.0597050301875,True,-0.0374517725171,-0.06751295307569999,-0.00780792288826,True
172,8,12,0.483834020589,False,0.06062547382669999,True,-0.048520483090599996,-0.0786075190158,-0.017982045189099998,True
173,8,13,0.352794069212,False,0.058422795276,True,-0.0490671413071,-0.07800238785210001,-0.019579592576099997,True
174,8,14,0.39683738546499997,False,0.0570196884591,True,-0.049876253530000005,-0.07834948603860001,-0.0213297975795,True
175,8,15,0.0256997483153,True,0.057777170401499996,True,-0.0525427222303,-0.08180493033,-0.024027759928500002,True
176,8,16,0.106507233675,True,0.055233751871,True,-0.051994891581800005,-0.08046512847889999,-0.0252313766079,True
177,8,17,0.10358832149,True,0.0555627395651,True,-0.0499669745561,-0.0790844848655,-0.0235217453004,True
178,8,18,0.0641519541366,True,0.056414509188800005,True,-0.0543150251735,-0.0816549848362,-0.025240475647400003,True
179,8,19,0.146496104702,True,0.0567083950342,True,-0.053565534083199993,-0.08420658872189998,-0.027498193687700002,True
180,9,0,18.9427665253,False,0.142136604456,False,-0.0396081732567,-0.11264429762700001,0.029492306828900004,False
181,9,1,7.9837356273,False,0.10298684739700001,False,-0.0499652012459,-0.10235548349500001,0.0006313639020199999,False
182,9,2,12.1699698795,False,0.08969015747919999,False,-0.0409891790884,-0.0866128212178,0.00307733626147,False
183,9,3,1.47451582361,False,0.0801449751717,False,-0.0553952752565,-0.0944562701585,-0.014311294986700002,True
184,9,4,0.929998639003,False,0.07305296821980001,True,-0.0545404788421,-0.08852557420510002,-0.015472605985299998,True
185,9,5,2.5427625266400002,False,0.0727747734813,True,-0.0522801159906,-0.0882723152297,-0.0154975417484,True
186,9,6,0.474370712692,False,0.06811607384150001,True,-0.055896530754500004,-0.0884934281682,-0.0203773543267,True
187,9,7,0.0166057762153,True,0.0639207890982,True,-0.0650560788958,-0.097645274516,-0.033724485417900005,True
188,9,8,0.27168300475400003,True,0.0643997006411,True,-0.0547532632153,-0.08621799369100001,-0.0218182930499,True
189,9,9,0.08872026647360001,True,0.0629797588548,True,-0.0568743801418,-0.0871179639593,-0.0241382051045,True
190,9,10,4.63565727801e-05,True,0.060121773467600004,True,-0.060014470552900004,-0.0902337884248,-0.0301120149571,True
191,9,11,0.00015629050436399998,True,0.0616770004063,True,-0.0691818036474,-0.0988428015331,-0.0371658011268,True
192,9,12,0.00315840697825,True,0.061411868241,True,-0.061672408332500005,-0.0922147099226,-0.0308028416816,True
193,9,13,1.58138709857e-06,True,0.058052199371100004,True,-0.0619642950985,-0.0910563332755,-0.033004133904400004,True
194,9,14,5.54527202274e-07,True,0.056339029879199996,True,-0.06311015239500001,-0.09203939327060001,-0.0357003633914,True
195,9,15,1.7266050224200003e-11,True,0.0565546566539,True,-0.0679647528864,-0.0964634279105,-0.0399087712566,True
196,9,16,4.891760860190001e-10,True,0.056295029723500006,True,-0.0653061462437,-0.09301828120660001,-0.0367232514831,True
197,9,17,6.52265800493e-22,True,0.056490253760000005,True,-0.0726312910794,-0.0996712394955,-0.0431809857355,True
198,9,18,3.30592070782e-21,True,0.0569328662208,True,-0.07754105378439999,-0.105415536433,-0.048482670212000006,True
199,9,19,3.3269058513199997e-22,True,0.056911479278800005,True,-0.081772807738,-0.108945676805,-0.052034197525899994,True
200,10,0,22.595855222199997,False,0.144097589619,False,0.0315686192562,-0.044251081576300005,0.0998465080424,False
201,10,1,44.28709434979999,False,0.103159906866,False,0.000191916401664,-0.0517289261126,0.0514309807539,False
202,10,2,51.8454426661,False,0.0916097232216,False,-0.00855013154004,-0.0578642582524,0.0337454649692,False
203,10,3,17.1613163635,False,0.0798804052679,True,-0.0327648000042,-0.0733129168592,0.006567488408649999,False
204,10,4,12.2847302179,False,0.0752884081101,True,-0.0359326082119,-0.0740649860844,0.00122342202573,False
205,10,5,4.52430807982,False,0.07077411760510001,True,-0.0423239593381,-0.0760821562163,-0.00530803861118,True
206,10,6,2.12420825509,False,0.0667652584524,True,-0.046491500644,-0.081145358981,-0.014380100528599999,True
207,10,7,0.167370414755,True,0.06294689658739999,True,-0.056876400774999995,-0.08805260647119999,-0.0251057098838,True
208,10,8,0.216080209921,True,0.0629941572887,True,-0.0593589003795,-0.0899202669467,-0.026926109658,True
209,10,9,0.012388403833000002,True,0.0633128451083,True,-0.06443432382980001,-0.0970368959442,-0.0337240508359,True
210,10,10,1.23956255758e-05,True,0.0616525708556,True,-0.0635591999331,-0.09506242745610001,-0.0334098566005,True
211,10,11,0.0705185062292,True,0.0597104520693,True,-0.0587409402458,-0.08765498605699999,-0.0279445339877,True
212,10,12,3.00917571061e-09,True,0.05725187928119999,True,-0.0663353387127,-0.0954725892758,-0.0382207099946,True
213,10,13,0.09035559049389999,True,0.0593007695103,True,-0.061861504972400005,-0.0916443930612,-0.0323436235509,True
214,10,14,0.00024140143326599998,True,0.0552533054806,True,-0.06290734935980001,-0.09042563637599998,-0.0351723308954,True
215,10,15,2.71297582251e-07,True,0.056372637942500005,True,-0.06298901153,-0.09211220453810001,-0.0357395665956,True
216,10,16,0.059657941143899995,True,0.0575435680225,True,-0.0620233651647,-0.09079456107629999,-0.0332509930539,True
217,10,17,1.10646273763e-11,True,0.0574215583024,True,-0.06559197264769999,-0.0940466420545,-0.036625083752099996,True
218,10,18,2.27824742439e-06,True,0.0572540287335,True,-0.0660845198195,-0.0957371252281,-0.0384830964946,True
219,10,19,5.64465411978e-10,True,0.0567192390766,True,-0.06689867187540001,-0.0949586210867,-0.03823938201,True
220,11,0,7.353960607139999,False,0.143031331675,False,-0.06357847788599999,-0.130122037583,0.0129092940915,False
221,11,1,0.20610347948199997,True,0.10359457594799999,False,-0.0854541092319,-0.133822025884,-0.0302274499362,True
222,11,2,0.562196163109,False,0.0901353974804,False,-0.0713719483803,-0.11671936292400001,-0.0265839654432,True
223,11,3,0.29000985148200004,True,0.0814740722972,False,-0.0711141088782,-0.11023031772500001,-0.0287562454275,True
224,11,4,0.846120719413,False,0.0748610346325,True,-0.0592690137724,-0.0970332168103,-0.0221721821778,True
225,11,5,1.9826889142500002,False,0.0687516749737,True,-0.0499855548656,-0.083610824321,-0.0148591493474,True
226,11,6,1.4981377248299999,False,0.0664214240261,True,-0.050281764667999995,-0.0834255311597,-0.0170041071337,True
227,11,7,0.564579633963,False,0.0642108870959,True,-0.051712371538899994,-0.0856065768561,-0.0213956897602,True
228,11,8,0.451060252319,False,0.06371678779380001,True,-0.052884726730800004,-0.08360551023639999,-0.019888722442700003,True
229,11,9,0.029633562322999997,True,0.061161843958400006,True,-0.0559245273172,-0.0867756664932,-0.0256138225348,True
230,11,10,0.11905946941199999,True,0.060442677127300004,True,-0.056406061527699995,-0.0874256772503,-0.026983000123099996,True
231,11,11,0.22192382634100002,True,0.0578161563461,True,-0.054022121101699995,-0.0837820189331,-0.025965862587,True
232,11,12,4.23220604204e-09,True,0.056153014255900004,True,-0.0651161713116,-0.09234765177939999,-0.0361946375235,True
233,11,13,9.7321868208e-10,True,0.059013470434300004,True,-0.0685012263766,-0.0987554810928,-0.0397420106585,True
234,11,14,5.49936985396e-09,True,0.0573472640904,True,-0.0681966091241,-0.09715439549039999,-0.0398071314,True
235,11,15,6.12169687987e-08,True,0.0557401303775,True,-0.06673234911140001,-0.0949464717009,-0.0392063413234,True
236,11,16,1.06966335999e-07,True,0.056779648219699996,True,-0.06136994881419999,-0.08954547092620001,-0.0327658227065,True
237,11,17,0.00130184656642,True,0.056489318378999995,True,-0.0643023329935,-0.0921775358406,-0.035688217461599996,True
238,11,18,4.25127354515e-10,True,0.0561522686439,True,-0.0675378828895,-0.09604999501710001,-0.0398977263732,True
